,Destination_Port,Flow_Duration,Total_Length_of_Fwd_Packets,Fwd_Packet_Length_Mean,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Max,Fwd_Header_Length,Fwd_Packets/s,Bwd_Packets/s,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,Average_Packet_Size,Avg_Fwd_Segment_Size,Subflow_Fwd_Bytes,Init_Win_bytes_forward,Active_Min,Idle_Mean,Idle_Max,Idle_Min,Label
13572,80,99006877,299,33.22222222,7071919.786,26400000.0,98900000,98900000,12400000.0,35000000.0,98900000,122637,24527.4,108341,296,0.090902776,0.060601851,4344,743.375,1391.694501,1936813.583,792.9333333,33.22222222,299,274,1043,98900000.0,98900000,98900000,1
13573,50151,1,12,6.0,1.0,0.0,1,1,1.0,0.0,1,0,0.0,0,40,2000000.0,0.0,6,6.0,0.0,0.0,9.0,6.0,12,4835,0,0.0,0,0,-1
13574,80,98823762,372,74.4,8983978.364,29700000.0,98700000,98700000,24700000.0,49300000.0,98700000,98800000,16500000.0,98700000,144,0.050595119,0.070833167,4344,921.0,1497.416664,2242256.667,997.75,74.4,372,0,13034,98700000.0,98700000,98700000,1
13575,80,115854498,437,27.3125,3994982.68965517,4890844.65404925,10024403,115854498,7723633.2,4164364.2458682,10047919,110543257,8503327.46153846,10048240,520,0.1381042625,0.1208412297,796,39.7741935484,160.7838527708,25851.447311827997,41.1,27.3125,437,29200,23504,10021068.3636364,10024403,9997374,-1
13576,80,31414228,0,0.0,7853557.0,15700000.0,31400000,31400000,15700000.0,22200000.0,31400000,31400000,31400000.0,31400000,104,0.095498129,0.063665419,0,0.0,0.0,0.0,0.0,0.0,0,29200,1176,31400000.0,31400000,31400000,1
13577,53,854,72,36.0,284.6666667,450.24585880000006,804,46,46.0,0.0,46,4,4.0,4,40,2341.920375,2341.920375,117,68.4,44.36552716,1968.3,85.5,36.0,72,-1,0,0.0,0,0,-1
13578,53,238,74,37.0,79.33333333,95.91836807,187,3,3.0,0.0,3,48,48.0,48,40,8403.361345000001,8403.361345000001,53,43.4,8.76356092,76.8,54.25,37.0,74,-1,0,0.0,0,0,-1
13579,80,120504,0,0.0,120504.0,0.0,120504,0,0.0,0.0,0,0,0.0,0,32,8.298479719,8.298479719,0,0.0,0.0,0.0,0.0,0.0,0,953,0,0.0,0,0,-1
13580,53,199,78,39.0,66.33333333,108.8316743,192,3,3.0,0.0,3,4,4.0,4,64,10050.25126,10050.25126,119,71.0,43.8178046,1920.0,88.75,39.0,78,-1,0,0.0,0,0,-1
13581,53,293,82,41.0,97.6666666667,167.431578065,291,1,1.0,0.0,1,1,1.0,1,64,6825.938566552901,6825.938566552901,88,59.8,25.7429602027,662.7,74.75,41.0,82,-1,0,0.0,0,0,-1
13582,53,95305,70,35.0,31768.33333,54956.82921,95227,3,3.0,0.0,3,75,75.0,75,64,20.98525786,20.98525786,199,100.6,89.82649943,8068.8,125.75,35.0,70,-1,0,0.0,0,0,-1
13583,80,6026367,12,4.0,2008789.0,3438975.648,5979686,6026367,3013183.5,4195268.068,5979686,0,0.0,0,72,0.497812364,0.165937455,6,2.4,3.286335345,10.8,3.0,4.0,12,8192,0,0.0,0,0,-1
13584,54952,93,6,6.0,93.0,0.0,93,0,0.0,0.0,0,0,0.0,0,20,10752.68817,10752.68817,6,6.0,0.0,0.0,9.0,6.0,6,288,0,0.0,0,0,-1
13585,443,1058685,1327,147.4444444,58815.83333,81475.68952,209685,1058496,132312.0,136707.8465,401741,888657,98739.66667,277617,296,8.501112229,9.445680253999999,1628,266.6,484.6857256,234920.2526,280.6315789,147.4444444,1327,29200,0,0.0,0,0,-1
13586,443,336567,6,3.0,168283.5,237915.2689,336515,336567,336567.0,0.0,336567,0,0.0,0,60,5.942353231,2.971176616,6,1.5,3.0,9.0,2.0,3.0,6,29200,0,0.0,0,0,-1
13587,53,291,74,37.0,97.0,162.81277590000005,285,3,3.0,0.0,3,3,3.0,3,80,6872.852234,6872.852234,279,133.8,132.54885890000003,17569.2,167.25,37.0,74,-1,0,0.0,0,0,-1
13588,80,60150804,1955,195.5,3538282.588,4885776.294,10000000,60200000,6683422.667,4983138.356000002,10100000,50400000,7202837.714,10100000,328,0.166248817,0.132999054,1955,115.8421053,448.92294110000006,201531.807,122.2777778,195.5,1955,29200,59084,10000000.0,10000000,9996890,-1
13589,50698,6059,12,6.0,6059.0,0.0,6059,6059,6059.0,0.0,6059,0,0.0,0,40,330.0874731804,0.0,6,6.0,0.0,0.0,9.0,6.0,12,30,0,0.0,0,0,-1
13590,88,789,472,236.0,263.0,448.6011592,781,4,4.0,0.0,4,4,4.0,4,64,2534.854246,2534.854246,1334,675.2,601.3993681,361681.2,844.0,236.0,472,-1,0,0.0,0,0,-1
13591,50010,57,0,0.0,57.0,0.0,57,0,0.0,0.0,0,0,0.0,0,20,17543.85965,17543.85965,0,0.0,0.0,0.0,0.0,0.0,0,509,0,0.0,0,0,-1
13592,53,236,78,39.0,78.6666666667,131.058511106,230,3,3.0,0.0,3,3,3.0,3,64,8474.5762711864,8474.5762711864,243,120.6,111.73540173110001,12484.8,150.75,39.0,78,-1,0,0.0,0,0,-1
13593,80,64097984,0,0.0,64100000.0,0.0,64100000,64100000,64100000.0,0.0,64100000,0,0.0,0,40,0.031202229,0.0,0,0.0,0.0,0.0,0.0,0.0,0,32936,0,0.0,0,0,-1
13594,53,23654,58,58.0,23654.0,0.0,23654,0,0.0,0.0,0,0,0.0,0,32,42.2761478,42.2761478,186,100.6666667,73.90083446,5461.333333,151.0,58.0,58,-1,0,0.0,0,0,-1
13595,53,61696,80,40.0,20565.33333,35616.73812,61692,3,3.0,0.0,3,1,1.0,1,80,32.41701245,32.41701245,132,76.8,50.39047529,2539.2,96.0,40.0,80,-1,0,0.0,0,0,-1
13596,53,66454,98,49.0,22151.33333,38282.3643,66356,49,49.0,0.0,49,49,49.0,49,40,30.09600626,30.09600626,115,75.4,36.1496888,1306.8,94.25,49.0,98,-1,0,0.0,0,0,-1
13597,443,6516751,599,74.875,501288.5385,1616845.874,5874933,6516751,930964.4286,2182445.648,5874933,614246,122849.2,321166,184,1.227605597,0.920704198,1451,227.6,460.9624714,212486.4,243.8571429,74.875,599,8192,641815,5874933.0,5874933,5874933,-1
13598,55625,25,6,6.0,25.0,0.0,25,0,0.0,0.0,0,0,0.0,0,20,40000.0,40000.0,6,6.0,0.0,0.0,9.0,6.0,6,1024,0,0.0,0,0,-1
13599,53,61493,68,34.0,20497.66667,35499.53602,61489,1,1.0,0.0,1,3,3.0,3,40,32.52402713,32.52402713,115,66.4,44.36552716,1968.3,83.0,34.0,68,-1,0,0.0,0,0,-1
13600,53,203,62,31.0,67.66666667,76.42207359999998,152,48,48.0,0.0,48,3,3.0,3,64,9852.216749,9852.216749,47,37.4,8.76356092,76.8,46.75,31.0,62,-1,0,0.0,0,0,-1
13601,80,98926777,300,37.5,7609752.077,27400000.0,98900000,98900000,14100000.0,37400000.0,98900000,16562,3312.4,10135,264,0.080867893,0.06065092,8688,793.0,2241.366579,5023724.143,849.6428571,37.5,300,251,6128,98900000.0,98900000,98900000,1
13602,53,30637,84,42.0,10212.33333,17643.26187,30585,49,49.0,0.0,49,3,3.0,3,64,65.28054313,65.28054313,58,48.4,8.76356092,76.8,60.5,42.0,84,-1,0,0.0,0,0,-1
13603,53,23433,44,44.0,23433.0,0.0,23433,0,0.0,0.0,0,0,0.0,0,32,42.67486024,42.67486024,88,58.66666667,25.40341184,645.3333332999998,88.0,44.0,44,-1,0,0.0,0,0,-1
13604,53,31105,44,44.0,31105.0,0.0,31105,0,0.0,0.0,0,0,0.0,0,32,32.14917216,32.14917216,126,71.33333333,47.34272207,2241.333333,107.0,44.0,44,-1,0,0.0,0,0,-1
13605,443,5263369,361,40.11111111,375954.9286,1374828.699,5152428,5263369,657921.125,1816178.877,5152428,46297,9259.4,26772,192,1.709931415,1.139954276,2320,368.5625,712.2247742999997,507264.1292,393.1333333,40.11111111,361,8192,110893,5152428.0,5152428,5152428,-1
13606,53,157,76,38.0,52.3333333333,85.4478398401,151,3,3.0,0.0,3,3,3.0,3,64,12738.8535031847,12738.8535031847,66,49.2,15.3362316101,235.2,61.5,38.0,76,-1,0,0.0,0,0,-1
13607,443,80572,0,0.0,80572.0,0.0,80572,80572,80572.0,0.0,80572,0,0.0,0,40,24.82251899,0.0,0,0.0,0.0,0.0,0.0,0.0,0,43800,0,0.0,0,0,-1
13608,56394,38,0,0.0,38.0,0.0,38,0,0.0,0.0,0,0,0.0,0,20,26315.78947,26315.78947,0,0.0,0.0,0.0,0.0,0.0,0,513,0,0.0,0,0,-1
13609,443,152474,1860,143.0769231,6930.636364,10780.57431,36335,152474,12706.16667,14814.91335,39653,92246,10249.55556,26632,428,85.26043785,65.58495219,2069,373.6666667,649.428489,421757.3623,389.9130435,143.0769231,1860,65535,0,0.0,0,0,-1
13610,443,105,37,18.5,105.0,0.0,105,105,105.0,0.0,105,0,0.0,0,64,19047.619047619,0.0,37,24.6666666667,21.36195996,456.3333333333,37.0,18.5,37,33285,0,0.0,0,0,-1
13611,53,74764,88,44.0,24921.33333,43159.81937,74758,3,3.0,0.0,3,3,3.0,3,40,26.75084265,26.75084265,60,50.4,8.76356092,76.8,63.0,44.0,88,-1,0,0.0,0,0,-1
13612,53,60258,56,56.0,60258.0,0.0,60258,0,0.0,0.0,0,0,0.0,0,20,16.5953068472,16.5953068472,93,68.3333333333,21.36195996,456.3333333333,102.5,56.0,56,-1,0,0.0,0,0,-1
13613,53,23463,56,56.0,23463.0,0.0,23463,0,0.0,0.0,0,0,0.0,0,20,42.62029578,42.62029578,117,76.33333333,35.21836642,1240.333333,114.5,56.0,56,-1,0,0.0,0,0,-1
13614,53,178,58,29.0,59.33333333,96.70746266,171,3,3.0,0.0,3,4,4.0,4,64,11235.95506,11235.95506,61,41.8,17.52712184,307.2,52.25,29.0,58,-1,0,0.0,0,0,-1
13615,53,61698,47,47.0,61698.0,0.0,61698,0,0.0,0.0,0,0,0.0,0,20,16.2079808098,16.2079808098,241,111.6666666667,112.0059522228,12545.333333333301,167.5,47.0,47,-1,0,0.0,0,0,-1
13616,53,251,140,70.0,83.66666667,137.98671430000002,243,4,4.0,0.0,4,4,4.0,4,40,7968.127490000003,7968.127490000003,198,121.2,70.10848736,4915.2,151.5,70.0,140,-1,0,0.0,0,0,-1
13617,53,316,78,39.0,105.3333333,95.10169995,191,3,3.0,0.0,3,191,191.0,191,40,6329.113924,6329.113924,119,71.0,43.8178046,1920.0,88.75,39.0,78,-1,0,0.0,0,0,-1
13618,443,263140,356,59.3333333333,23921.8181818182,39902.7060481321,86356,263140,52628.0,47102.3220022113,88361,176857,35371.4,88382,132,22.801550505399998,22.801550505399998,1460,318.3076923077,533.9168762731,285067.23076923104,344.8333333333,59.3333333333,356,8192,0,0.0,0,0,-1
13619,53,62089,44,44.0,62089.0,0.0,62089,0,0.0,0.0,0,0,0.0,0,20,16.10591248,16.10591248,76,54.66666667,18.47520861,341.3333333,82.0,44.0,44,-1,0,0.0,0,0,-1
13620,53,214,82,41.0,71.33333333,122.6879511,213,0,0.0,0.0,0,1,1.0,1,64,9345.794393,9345.794393,88,59.8,25.7429602,662.7,74.75,41.0,82,-1,0,0.0,0,0,-1
13621,80,64053515,6,3.0,64053515.0,0.0,64053515,64053515,64053515.0,0.0,64053515,0,0.0,0,52,0.0312238915,0.0,6,2.0,3.4641016151,12.0,3.0,3.0,6,33304,0,64053515.0,64053515,64053515,-1
13622,53,53945254,96,48.0,18000000.0,31100000.0,53800000,53900000,53900000.0,0.0,53900000,53900000,53900000.0,53900000,40,0.037074624,0.037074624,131,70.2,36.52670256,1334.2,87.75,48.0,96,-1,47629,53800000.0,53800000,53800000,-1
13623,56908,39,6,6.0,39.0,0.0,39,0,0.0,0.0,0,0,0.0,0,20,25641.02564,25641.02564,6,6.0,0.0,0.0,9.0,6.0,6,663,0,0.0,0,0,-1
13624,53,357,74,37.0,119.0,165.35718909999997,308,1,1.0,0.0,1,48,48.0,48,40,5602.240896,5602.240896,77,53.0,21.9089023,480.0,66.25,37.0,74,-1,0,0.0,0,0,-1
13625,53,61671,70,35.0,20557.0,35560.74194,61619,4,4.0,0.0,4,48,48.0,48,64,32.43015356,32.43015356,202,101.8,91.4696671,8366.7,127.25,35.0,70,-1,0,0.0,0,0,-1
13626,53,353,94,47.0,117.6666666667,202.0725942164,351,1,1.0,0.0,1,1,1.0,1,64,5665.7223796033995,5665.7223796033995,110,72.2,34.5065211228,1190.7,90.25,47.0,94,-1,0,0.0,0,0,-1
13627,80,15025,0,0.0,3756.25,5569.947838,12022,15025,3756.25,5569.947838,12022,0,0.0,0,160,332.7787022,0.0,0,0.0,0.0,0.0,0.0,0.0,0,274,0,0.0,0,0,1
13628,60875,4,37,18.5,4.0,0.0,4,4,4.0,0.0,4,0,0.0,0,64,500000.0,0.0,37,24.6666666667,21.36195996,456.3333333333,37.0,18.5,37,972,0,0.0,0,0,-1
13629,53,85242,60,30.0,28414.0,49211.0275548073,85238,3,3.0,0.0,3,1,1.0,1,40,23.4626123273,23.4626123273,132,70.8,55.86770086550001,3121.2,88.5,30.0,60,-1,0,0.0,0,0,-1
13630,443,211521,1124,112.4,15108.64286,16637.96745,42928,211521,23502.33333,19620.6362,52586,158421,39605.25,80235,332,47.27662974,23.63831487,869,110.1875,239.5051061,57362.69583,117.53333329999998,112.4,1124,65535,0,0.0,0,0,-1
13631,51274,57,6,6.0,57.0,0.0,57,0,0.0,0.0,0,0,0.0,0,20,17543.85965,17543.85965,6,6.0,0.0,0.0,9.0,6.0,6,343,0,0.0,0,0,-1
13632,33148,46,0,0.0,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0,32,21739.13043,21739.13043,0,0.0,0.0,0.0,0.0,0.0,0,972,0,0.0,0,0,-1
13633,80,50148,0,0.0,50148.0,0.0,50148,0,0.0,0.0,0,0,0.0,0,32,19.94097471,19.94097471,0,0.0,0.0,0.0,0.0,0.0,0,243,0,0.0,0,0,-1
13634,80,301208,433,144.33333330000005,50201.33333,94976.57079,241870,271198,135599.0,150289.8895,241870,271917,90639.0,271307,72,9.959894824,13.27985976,2267,339.25,792.9155513,628715.0714,387.7142857,144.33333330000005,433,8192,0,0.0,0,0,-1
13635,32784,92,4,2.0,30.66666667,47.05670338,85,4,4.0,0.0,4,3,3.0,3,48,21739.13043,21739.13043,6,3.6,2.19089023,4.8,4.5,2.0,4,1024,0,0.0,0,0,-1
13636,53,53558,168,42.0,7651.142856999999,18782.6169,50159,53418,17806.0,30835.70053,53412,3396,1132.0,3389,80,74.6853878,74.6853878,96,66.0,28.46049894,810.0,74.25,42.0,168,-1,0,0.0,0,0,-1
13637,53,49518,74,37.0,16506.0,28584.90054,49513,1,1.0,0.0,1,4,4.0,4,80,40.38935337,40.38935337,93,59.4,30.67246322,940.8,74.25,37.0,74,-1,0,0.0,0,0,-1
13638,53,977,62,31.0,325.6666667,523.0079668000002,929,1,1.0,0.0,1,47,47.0,47,64,2047.082907,2047.082907,114,64.2,45.46097227,2066.7,80.25,31.0,62,-1,0,0.0,0,0,-1
13639,80,14211,0,0.0,2842.2,6115.606282,13780,14211,2842.2,6115.606282,13780,0,0.0,0,192,422.20814860000013,0.0,0,0.0,0.0,0.0,0.0,0.0,0,251,0,0.0,0,0,1
13640,53,54503,84,42.0,18167.66667,31461.25955,54496,4,4.0,0.0,4,3,3.0,3,40,36.69522779,36.69522779,155,87.2,61.892649,3830.7,109.0,42.0,84,-1,0,0.0,0,0,-1
13641,53,6529,72,36.0,2176.3333333333,3725.4205579146997,6478,48,48.0,0.0,48,3,3.0,3,80,306.32562413849996,306.32562413849996,52,42.4,8.7635609201,76.8,53.0,36.0,72,-1,0,0.0,0,0,-1
13642,80,66753,426,142.0,11125.5,14291.79037,29535,36671,18335.5,16112.84222,29729,37218,12406.0,36158,72,44.94180037,59.92240049,2266,336.5,793.7590494,630053.4286,384.57142860000016,142.0,426,8192,0,0.0,0,0,-1
13643,53,208,74,37.0,69.33333333,36.95041723,112,48,48.0,0.0,48,48,48.0,48,80,9615.384615,9615.384615,53,43.4,8.76356092,76.8,54.25,37.0,74,-1,0,0.0,0,0,-1
13644,80,5793495,12,4.0,1931165.0,3316729.9060000004,5760949,5793495,2896747.5,4050592.607,5760949,0,0.0,0,72,0.517822144,0.172607381,6,2.8,3.033150178,9.2,3.5,4.0,12,8192,0,0.0,0,0,-1
13645,53,360,63,63.0,360.0,0.0,360,0,0.0,0.0,0,0,0.0,0,32,2777.777778,2777.777778,128,84.66666667,37.5277675,1408.333333,127.0,63.0,63,-1,0,0.0,0,0,-1
13646,53,147,76,38.0,49.0,78.80989786,140,4,4.0,0.0,4,3,3.0,3,40,13605.442180000002,13605.442180000002,70,50.8,17.52712184,307.2,63.5,38.0,76,-1,0,0.0,0,0,-1
13647,53,162,100,50.0,54.0,88.334591186,156,3,3.0,0.0,3,3,3.0,3,40,12345.679012345701,12345.679012345701,78,61.2,15.3362316101,235.2,76.5,50.0,100,-1,0,0.0,0,0,-1
13648,443,10497011,1236,112.3636364,583167.2778,2350537.321,9999337,10500000,1046156.1,3146449.365,9999337,10500000,1494486.1430000004,10000000,240,1.047917355,0.762121713,1460,249.8,465.4789949,216670.6947,262.9473684,112.3636364,1236,29200,462224,9999337.0,9999337,9999337,-1
13649,80,47554,443,147.66666669999995,7925.666667,11919.3135,23408,23497,11748.5,16299.51841,23274,24341,8113.666667,23692,72,63.08617572,84.11490095,859,164.25,319.1805356000001,101876.2143,187.7142857,147.66666669999995,443,8192,0,0.0,0,0,-1
13650,53,30541,68,68.0,30541.0,0.0,30541,0,0.0,0.0,0,0,0.0,0,20,32.74287024,32.74287024,84,73.33333333,9.237604307,85.33333333,110.0,68.0,68,-1,0,0.0,0,0,-1
13651,53,205,46,23.0,68.33333333,80.84759324,158,1,1.0,0.0,1,46,46.0,46,64,9756.097561,9756.097561,23,23.0,0.0,0.0,28.75,23.0,46,-1,0,0.0,0,0,-1
13652,53,200,102,51.0,66.66666667,32.33161507,104,48,48.0,0.0,48,48,48.0,48,40,10000.0,10000.0,79,62.2,15.33623161,235.2,77.75,51.0,102,-1,0,0.0,0,0,-1
13653,49701,18,0,0.0,18.0,0.0,18,0,0.0,0.0,0,0,0.0,0,32,55555.5555555556,55555.5555555556,0,0.0,0.0,0.0,0.0,0.0,0,122,0,0.0,0,0,-1
13654,58853,103253,0,0.0,25813.25,51567.1815167683,103164,103253,103253.0,0.0,103253,4,2.0,3,64,19.3698972427,29.054845864,6,3.0,3.286335345,10.8,3.6,0.0,0,126,0,0.0,0,0,-1
13655,53,30931,120,30.0,4418.714286,11496.12598,30489,30707,10235.66667,17721.766509999998,30699,30765,10255.0,30668,104,129.3200996,129.3200996,132,75.33333333,53.75872022,2890.0,84.75,30.0,120,-1,0,0.0,0,0,-1
13656,443,116859,578,57.8,7303.6875,10271.8123731485,30733,116859,12984.333333333301,13022.8774566146,31746,90414,15069.0,49577,212,85.5732121617,59.901248513199995,1747,228.6666666667,508.0523363499,258117.17647058802,242.1176470588,57.8,578,8192,0,0.0,0,0,-1
13657,53,94591,68,34.0,31530.33333,54607.80919,94586,2,2.0,0.0,2,3,3.0,3,40,21.143660600000004,21.143660600000004,175,90.4,77.22888061,5964.3,113.0,34.0,68,-1,0,0.0,0,0,-1
13658,443,5155452,135,27.0,1031090.4,2245347.788,5047503,5155452,1288863.0,2506096.691,5047503,0,0.0,0,100,0.969847067,0.193969413,46,32.42857143,18.86670032,355.952381,37.83333333,27.0,135,258,93473,5047503.0,5047503,5047503,-1
13659,80,147567,349,116.3333333,18445.875,47744.69268,136239,10963,5481.5,7746.354788,10959,147460,29492.0,136239,104,20.32974852,40.65949704,7240,1194.4,2225.997315,4955064.044,1327.111111,116.3333333,349,29200,0,0.0,0,0,1
13660,41062,14,0,0.0,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0,32,71428.57143,71428.57143,0,0.0,0.0,0.0,0.0,0.0,0,130,0,0.0,0,0,-1
13661,53,25176,82,41.0,8392.0,14531.040330000002,25171,1,1.0,0.0,1,4,4.0,4,40,79.44073721,79.44073721,89,60.2,26.29068276,691.2,75.25,41.0,82,-1,0,0.0,0,0,-1
13662,53,60202,91,91.0,60202.0,0.0,60202,0,0.0,0.0,0,0,0.0,0,32,16.61074383,16.61074383,175,119.0,48.49742261,2352.0,178.5,91.0,91,-1,0,0.0,0,0,-1
13663,80,5163042,12,4.0,1721014.0,2967620.61529502,5147716,5163042,2581521.0,3629147.77269402,5147716,0,0.0,0,72,0.5810527979,0.193684266,6,2.4,3.286335345,10.8,3.0,4.0,12,8192,0,0.0,0,0,-1
13664,53,48489,66,33.0,16163.0,27990.80712,48484,1,1.0,0.0,1,4,4.0,4,64,41.24646827,41.24646827,110,63.8,42.17463693,1778.7,79.75,33.0,66,-1,0,0.0,0,0,-1
13665,80,115615683,446,27.875,3986747.69,4974973.239,10200000,116000000,7707712.2,4370998.97,10200000,112000000,8650837.462000001,10200000,520,0.13838953,0.121090839,979,45.96774194,190.7749955,36395.09892,47.5,27.875,446,29200,21967,10200000.0,10200000,10000000,-1
13666,80,71740179,5116,32.37974684,180705.7406,1300093.094,10000000,62600000,398634.8025,1923193.512,10000000,71700000,300050.9163,10000000,3544,2.202392051,3.3454056480000003,4380,1131.734336,1121.6596550000004,1258120.382,1134.577889,32.37974684,5116,8192,28133,9987395.667,10000000,9979747,-1
13667,443,4230635,1094,136.75,325433.46153846104,1031981.67915671,3754243,4230635,604376.428571429,1390854.53443232,3754243,327389,65477.8,151744,172,1.8909690862,1.4182268147,1601,372.73333333330004,576.6404508217,332514.20952380897,399.3571428571,136.75,1094,8192,0,0.0,0,0,-1
13668,443,90169,1232,123.2,6440.6428571429005,7224.1117378609,21951,90169,10018.777777777801,11133.584831241202,34257,64041,16010.25,23293,224,110.90286018479999,55.451430092399995,965,104.6875,243.1467920825,59120.3625,111.6666666667,123.2,1232,65535,0,0.0,0,0,-1
13669,44649,55,0,0.0,55.0,0.0,55,0,0.0,0.0,0,0,0.0,0,32,18181.81818,18181.81818,0,0.0,0.0,0.0,0.0,0.0,0,168,0,0.0,0,0,-1
13670,53,178,66,33.0,59.33333333,62.77207447,127,3,3.0,0.0,3,48,48.0,48,64,11235.95506,11235.95506,49,39.4,8.76356092,76.8,49.25,33.0,66,-1,0,0.0,0,0,-1
13671,443,2347,12,6.0,1173.5,1658.1654018825,2346,1,1.0,0.0,1,0,0.0,0,40,852.1516829996001,426.07584149980005,6,6.0,0.0,0.0,8.0,6.0,12,0,0,0.0,0,0,-1
13672,80,98739473,364,72.8,8228289.417,28500000.0,98700000,98700000,24700000.0,49400000.0,98700000,98700000,14100000.0,98700000,144,0.05063831,0.081021295,4344,854.6428571,1458.107393,2126077.17,920.3846154,72.8,364,0,13994,98700000.0,98700000,98700000,1
13673,443,105063520,5231,290.6111111111,3283235.0,9979706.38275105,40957132,105063520,6180207.05882353,13188710.5960545,40957132,104994951,7499639.35714286,41018778,360,0.17132492800000002,0.1427707733,1460,518.7058823529002,476.16571659589994,226733.789661319,534.4242424242,290.6111111111,5231,255,76904,32656449.66666669,40957132,21021684,-1
13674,40417,1,0,0.0,1.0,0.0,1,1,1.0,0.0,1,0,0.0,0,64,2000000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,905,0,0.0,0,0,-1
13675,50674,64,6,6.0,64.0,0.0,64,0,0.0,0.0,0,0,0.0,0,20,15625.0,15625.0,6,6.0,0.0,0.0,9.0,6.0,6,5001,0,0.0,0,0,-1
13676,80,22995,0,0.0,22995.0,0.0,22995,0,0.0,0.0,0,0,0.0,0,20,43.48771472,43.48771472,0,0.0,0.0,0.0,0.0,0.0,0,256,0,0.0,0,0,-1
13677,443,137731,979,139.8571429,8608.1875,17912.47308,44908,90645,15107.5,23185.50379,45115,92823,10313.66667,44971,232,50.82370708,72.60529583,688,89.94444444,189.290773,35830.99673,95.23529412,139.8571429,979,29200,0,0.0,0,0,-1
13678,80,98434606,338,33.8,6562307.067000003,25400000.0,98300000,98300000,10900000.0,32800000.0,98300000,147347,29469.4,135791,328,0.101590288,0.060954173,4344,701.9411765,1538.375542,2366599.309,745.8125,33.8,338,251,1977,98300000.0,98300000,98300000,1
13679,5544,59,4,2.0,19.66666667,25.14623895,48,0,0.0,0.0,0,48,48.0,48,48,33898.30508,33898.30508,6,3.6,2.19089023,4.8,4.5,2.0,4,1024,0,0.0,0,0,-1
13680,53,477,60,30.0,159.0,273.6658546,475,0,0.0,0.0,0,2,2.0,2,40,4192.872117,4192.872117,144,75.6,62.44037156,3898.8,94.5,30.0,60,-1,0,0.0,0,0,-1
13681,53814,2,483,241.5,2.0,0.0,2,2,2.0,0.0,2,0,0.0,0,64,1000000.0,0.0,483,322.0,278.86018,77763.0,483.0,241.5,483,235,0,0.0,0,0,-1
13682,443,3391714,703,78.11111111,188428.5556,394639.2077,1334501,2127162,265895.25,487886.4624,1434929,3287216,365246.2222,1334501,296,2.653525622,2.948361802,1953,232.65,522.4799442,272985.2921,244.89473680000003,78.11111111,703,29200,0,0.0,0,0,-1
13683,53,665,45,45.0,665.0,0.0,665,0,0.0,0.0,0,0,0.0,0,20,1503.759398,1503.759398,102,64.0,32.90896534,1083.0,96.0,45.0,45,-1,0,0.0,0,0,-1
13684,443,4258494,123,24.6,851698.8,1880360.675,4215239,4258494,1064623.5,2100499.241,4215239,0,0.0,0,160,1.174123998,0.2348248,46,30.71428571,21.68497395,470.2380952,35.83333333,24.6,123,373,0,0.0,0,0,-1
13685,53,113817,45,45.0,113817.0,0.0,113817,0,0.0,0.0,0,0,0.0,0,32,8.786033721,8.786033721,179,89.66666667,77.36493607,5985.333333,134.5,45.0,45,-1,0,0.0,0,0,-1
13686,53,69455,40,40.0,69455.0,0.0,69455,0,0.0,0.0,0,0,0.0,0,32,14.39781153,14.39781153,234,104.6666667,112.0059522,12545.33333,157.0,40.0,40,-1,0,0.0,0,0,-1
13687,53,23521,52,52.0,23521.0,0.0,23521,0,0.0,0.0,0,0,0.0,0,20,42.51519918,42.51519918,84,62.66666667,18.47520861,341.3333333,94.0,52.0,52,-1,0,0.0,0,0,-1
13688,443,116079575,956,38.24,2232299.519,4128636.169,10000000,116000000,4836648.9580000015,4994920.875,10000000,110000000,4092092.185,10000000,524,0.2153695,0.24121384,1604,346.3148148,595.0569601,354092.7858,352.8490566,38.24,956,8192,32046,9619532.083,10000000,5560882,-1
13689,443,15,6,6.0,15.0,0.0,15,0,0.0,0.0,0,0,0.0,0,20,66666.66667,66666.66667,6,6.0,0.0,0.0,9.0,6.0,6,16337,0,0.0,0,0,-1
13690,80,23091,0,0.0,23091.0,0.0,23091,0,0.0,0.0,0,0,0.0,0,32,43.30691611,43.30691611,0,0.0,0.0,0.0,0.0,0.0,0,229,0,0.0,0,0,-1
13691,53310,3,0,0.0,3.0,0.0,3,3,3.0,0.0,3,0,0.0,0,40,666666.6667,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,-1
13692,53,171424,168,42.0,34284.8,54040.97921000001,123629,47791,15930.33333,27509.00829,47695,4,4.0,4,128,23.33395557,11.66697779,76,51.71428571,16.59030124,275.23809520000003,60.33333333,42.0,168,-1,0,0.0,0,0,-1
13693,61086,6078041,6,6.0,1215608.2,2699104.844,6043857,0,0.0,0.0,0,6046867,1511716.75,6043857,20,0.164526695,0.822633477,6,6.0,0.0,0.0,7.0,6.0,6,229,34184,6043857.0,6043857,6043857,-1
